SubjectID,Ps1 Major1 Code,Ps1 Major2 Code,Ps2 Major1 Code,Ps2 Major2 Code
188504630,2,2,1,1
188505584,3,2,0,0
188511479,2,1,0,0
188511758,2,1,0,0
188512865,2,1,0,0
188515043,2,1,1,1
188520056,2,1,0,0
188523557,2,1,0,0
188524106,2,1,1,1
188526005,2,1,0,0
188527364,2,1,0,0
188528129,2,1,0,0
188528408,2,1,0,0
188531081,2,1,0,0
188531351,2,2,0,0
188537588,2,1,0,0
188539370,2,1,0,0
188539586,1,2,0,0
188540603,2,2,0,0
188540819,2,1,0,0
188543888,2,1,0,0
188544446,2,1,0,0
188545184,2,2,0,0
188550008,2,1,1,1
188550836,2,1,0,0
188551106,1,2,0,0
188551232,2,1,0,0
188551907,2,1,0,0
188553635,1,2,0,0
188553752,4,2,0,0
188568224,2,1,0,0
188574191,2,1,0,0
188577350,2,1,0,0
188590166,2,1,0,0
188590229,2,1,1,1
188592839,2,1,0,0
188593118,2,1,0,0
188597699,2,1,0,0
188598527,2,2,0,0
188602640,2,1,0,0
188604359,2,1,0,0
188610722,2,2,0,0
188612315,1,2,0,0
188612441,2,1,0,0
188612720,2,1,0,0
188614160,2,2,0,0
188615843,2,2,0,0
188621072,2,2,0,0
188623124,2,1,0,0
188626688,2,2,0,0
188634437,2,1,0,0
188635940,2,1,0,0
188636489,2,2,1,1
188646569,3,2,0,0
188647244,2,2,0,0
188651978,1,2,0,0
188655272,2,1,0,0
188656433,2,2,0,0
188658305,2,1,0,0
188660060,2,1,0,0
188661995,2,2,0,0
188663354,2,1,0,0
188663624,2,1,0,0
188664182,2,1,0,0
188670203,2,3,0,0
188670752,2,2,0,0
188671310,2,2,0,0
188671580,2,1,0,0
188674469,2,1,0,0
188675360,2,2,0,0
188678717,2,1,0,0
188679662,2,1,0,0
188680436,2,1,1,1
188681444,2,3,0,0
188681723,1,2,0,0
188684954,2,2,0,0
188691128,2,1,0,0
188692082,2,1,1,1
188692568,2,1,0,0
188693675,2,1,0,0
188693864,2,1,0,0
188694908,2,2,0,0
188695736,2,1,0,0
188698040,2,1,1,1
188698652,1,2,0,0
188698805,2,1,0,0
188702990,2,2,0,0
188705717,2,1,0,0
188715851,2,1,0,0
188717786,2,2,0,0
188719505,2,1,0,0
188721287,1,2,0,0
188723870,2,1,0,0
188727866,2,1,0,0
188728262,4,2,0,0
188728883,2,2,0,0
188729099,2,1,0,0
188729774,2,1,1,1
188731772,2,1,0,0
188732105,2,2,0,0
188734445,2,1,0,0
188734508,2,1,0,0
188737667,2,1,0,0
188738495,2,1,0,0
188739386,2,1,0,0
188740277,2,1,0,0
188740619,2,1,0,0
188743355,2,3,0,0
188743967,2,2,0,0
188750672,2,1,0,0
188757269,1,2,0,0
188757485,2,2,0,0
188758781,2,1,0,0
188760194,2,1,0,0
188761850,2,1,0,0
188762192,2,1,0,0
188764955,3,2,0,0
188768366,2,1,0,0
188768645,3,2,0,0
188768708,2,1,0,0
188769599,2,1,0,0
188770274,2,1,0,0
188770427,2,2,0,0
188770697,2,1,0,0
188770760,2,2,0,0
188776259,1,2,0,0
188776475,2,1,0,0
188781119,2,1,0,0
188781182,2,1,0,0
188782496,2,1,0,0
188783945,2,1,0,0
188785169,2,1,1,1
188785385,2,1,0,0
188786465,1,2,0,0
188786654,2,2,0,0
188787203,2,2,0,0
188787635,2,1,0,0
188789138,1,2,0,0
188790092,2,1,0,0
188792027,3,2,1,1
188792144,1,2,0,0
188792297,2,1,0,0
188800163,2,1,0,0
188800928,2,2,0,0
188800991,1,2,0,0
188806463,2,1,0,0
188808119,2,2,0,0
188808452,2,1,0,0
188810729,2,1,0,0
188815031,2,2,0,0
188817641,2,1,0,0
188818748,2,1,0,0
188819144,2,1,0,0
188819639,2,1,0,0
188822375,2,1,0,0
188822987,2,1,0,0
188824769,2,1,0,0
188825327,2,2,0,0
188825939,2,1,1,1
188828063,2,1,0,0
188833616,2,2,0,0
188837864,1,2,0,0
188838017,2,1,0,0
188841212,2,1,0,0
188841365,2,1,0,0
188841761,2,1,0,0
188843147,2,2,0,0
188843210,2,2,0,0
188844101,2,1,0,0
188844992,2,1,0,0
188847602,2,1,0,0
188854730,2,1,0,0
188855216,2,1,0,0
188858078,2,1,0,0
188860202,2,1,0,0
188860355,1,2,0,0
188863028,2,1,0,0
188863298,2,1,0,0
188864873,2,1,0,0
188867546,2,1,0,0
188869940,2,2,0,0
188870003,3,2,0,0
188870156,2,1,0,0
188870219,2,1,0,0
188870705,2,1,0,0
188870831,2,1,0,0
188871443,2,1,0,0
188871596,1,2,0,0
188871722,2,1,0,0
188873162,2,1,0,0
188874674,2,1,0,0
188879408,2,1,0,0
188879678,2,1,0,0
188880083,2,1,0,0
188881739,2,1,0,0
188884349,2,1,0,0
188884412,2,1,0,0
188886797,1,2,0,0
188889965,2,1,0,0
188890640,2,1,0,0
188891873,2,1,0,0
188893925,2,1,0,0
188893988,2,1,0,0
188894051,2,1,0,0
188894609,2,1,0,0
188895563,2,1,0,0
188897003,2,1,0,0
188898722,2,1,0,0
188899613,2,1,0,0
188901206,2,2,0,0
188902655,2,1,1,1
188906066,2,1,0,0
188906462,2,1,0,0
188906741,2,2,0,0
188907974,2,1,0,0
188908244,2,1,0,0
188915255,2,1,0,0
188915714,1,2,0,0
188919089,2,1,0,0
188919773,2,1,0,0
188920043,2,2,0,0
188923670,1,2,1,1
188925668,3,2,0,0
188926280,2,2,0,0
188926343,2,1,0,0
188926838,2,2,0,0
188930312,2,1,0,0
188935253,2,1,0,0
188935748,2,2,0,0
188937530,2,2,0,0
188937746,2,1,0,0
188939375,2,1,0,0
188941706,1,2,0,0
188942048,2,1,0,0
188948897,1,2,0,0
188951507,2,1,0,0
188951633,1,2,0,0
188954180,1,2,0,0
188965493,2,1,0,0
188966996,2,1,0,0
188967464,2,1,0,0
188967617,2,1,0,0
188968715,2,1,0,0
188972342,2,1,0,0
188972558,2,1,0,0
188975132,2,2,0,0
188976023,2,1,0,0
188982350,2,1,0,0
188984870,2,2,0,0
188987696,2,1,0,0
188988164,2,1,0,0
188991602,2,1,0,0
188998730,2,1,0,0
189002204,2,1,0,0
189009026,2,1,0,0
189009143,2,1,0,0
189009917,2,2,0,0
189014552,2,2,0,0
189014894,2,1,0,0
189015596,2,2,0,0
189016271,2,1,0,0
189020024,2,1,0,0
189020735,2,1,0,0
189020852,2,2,0,0
189022634,2,1,0,0
189028628,2,1,0,0
189028871,2,1,0,0
189029762,2,1,0,0
189031427,2,1,0,0
189032651,1,2,0,0
189032993,2,1,0,0
189033479,2,2,0,0
189035756,1,2,0,0
189038123,2,1,0,0
189041291,2,1,0,0
189041498,2,1,0,0
189041840,2,1,0,0
189042605,2,2,0,0
189048905,2,2,0,0
189054746,2,1,0,0
189055484,2,1,0,0
189058004,2,1,0,0
189058985,2,1,0,0
189059597,2,1,0,0
189063224,2,1,0,0
189063440,2,1,0,0
189064997,2,1,0,0
189065060,2,1,0,0
189067058,2,1,0,0
189068291,2,2,0,0
189068624,2,1,0,0
189069056,2,1,0,0
189069182,2,1,0,0
189069605,2,1,0,0
189073790,2,1,0,0
189077813,2,1,0,0
189078245,2,1,0,0
189083375,2,1,0,0
189085220,2,2,0,0
189088046,2,1,0,0
189091268,2,1,0,0
189092006,2,1,0,0
189097973,2,1,0,0
189098738,2,2,0,0
189099413,3,2,0,0
189102491,3,2,0,0
189104696,2,1,0,0
189107099,2,1,0,0
189107990,2,1,0,0
189109709,2,1,0,0
189111122,2,1,0,0
189114902,1,2,0,0
189115118,2,2,0,0
189119015,2,1,0,0
189121481,2,1,0,0
189122030,2,1,0,0
189122642,2,1,0,0
189131003,2,1,0,0
189131282,2,1,0,0
189132596,2,2,0,0
189132659,2,1,0,0
189133334,2,1,0,0
189140678,1,2,0,0
189144242,2,1,0,0
189146762,1,2,0,0
189148085,2,2,0,0
189148490,1,2,0,0
189159506,1,2,0,0
189161846,2,1,0,0
189166823,2,1,0,0
189173888,2,1,0,0
189180836,2,2,0,0
189182591,2,1,0,0
189187253,2,1,0,0
189189746,2,2,0,0
189192815,2,2,0,0
189198377,2,1,0,0
189204254,2,1,0,0
189215774,2,2,0,0
189219617,2,1,0,0
189221885,2,1,0,0
189231749,2,1,0,0
189233189,2,1,0,0
189235988,2,1,0,0
189249839,2,1,0,0
189250793,2,2,0,0
189259919,2,1,0,0
189268001,2,1,0,0
189286370,2,2,0,0
189289043,2,1,0,0
189296450,2,2,0,0
189333818,2,1,0,0
189355931,2,1,0,0
189361646,2,1,0,0
189362996,2,1,0,0
189366776,2,1,0,0
189367451,1,2,0,0
189374642,2,1,0,0
189375200,2,2,1,1
189377468,2,1,1,1
189380879,2,2,0,0
189405494,2,1,0,0
189407123,3,2,0,0
189415448,2,1,0,0
189432773,2,1,0,0
189432926,2,1,0,0
189434951,2,1,0,0
189439280,2,1,0,0
189462176,2,1,0,0
189518795,1,2,0,0
189529064,2,1,0,0
189529334,2,1,0,0
189531548,2,1,0,0
189544085,2,1,0,0
189550538,2,1,0,0
189551060,1,2,0,0
189553337,2,1,0,0
189559169,2,1,0,0
189559385,2,1,1,1
189559907,2,2,0,0
189560033,2,1,1,1
189566981,2,2,0,0
189587537,2,1,0,0
189594539,2,1,0,0
189596780,2,1,0,0
189597275,3,2,0,0
189598841,2,1,0,0
189599732,2,1,0,0
189601118,2,1,0,0
189602009,2,1,1,1
189602558,2,1,0,0
189604619,1,2,0,0
189605897,1,2,0,0
189616868,2,1,0,0
189617543,2,1,0,0
189629495,2,1,0,0
189637091,2,1,0,0
189639764,2,1,0,0
189642437,2,1,0,0
189652634,2,2,0,0
189653462,2,1,0,0
189667817,2,1,0,0
189669293,2,1,0,0
189670463,2,1,0,0
189670733,2,1,0,0
189671498,2,1,0,0
189672182,2,1,0,0
189677924,2,1,0,0
189678752,2,2,0,0
189679796,4,2,0,0
189686834,2,1,0,0
189696779,2,2,0,0
189696842,3,2,0,0
189696995,2,2,0,0
189704591,2,1,0,0
189706094,2,2,0,0
189706310,2,2,0,0
189706643,3,2,0,0
189709136,2,1,0,0
189710981,2,1,0,0
189712079,2,1,0,0
189712295,2,1,0,0
189720719,2,1,0,0
189721331,2,1,0,0
189724130,2,1,0,0
189724742,2,2,0,0
189725912,2,2,0,0
189729629,2,1,0,0
189736478,2,1,0,0
189736604,2,1,0,0
189737369,3,2,0,0
189737585,2,1,0,0
189749078,2,1,0,0
189750644,2,2,0,0
189754577,2,1,0,0
189754640,2,1,0,0
189756575,2,2,0,0
189764999,2,1,0,0
189767240,2,1,0,0
189780884,2,1,0,0
189784196,2,1,0,0
189784322,2,2,0,0
189786707,2,1,0,0
189786986,2,1,0,0
189787112,2,1,0,0
189792548,2,1,0,0
189792827,2,1,0,0
189794735,2,1,0,0
189808100,2,1,0,0
189809198,2,1,0,0
189811322,2,1,1,1
189811817,2,1,0,0
189814337,2,1,0,0
189819620,2,1,0,0
189819836,2,2,0,0
189820106,2,2,0,0
189820511,2,1,0,0
189822203,1,2,0,0
189822419,2,2,0,0
189824471,2,2,0,0
189827576,2,2,0,0
189827702,2,2,0,0
189828314,2,1,0,0
189829016,2,1,0,0
189830375,2,2,0,0
189835316,2,1,0,0
189836000,2,1,0,0
189837656,1,2,0,0
189839132,2,1,0,0
189847916,2,1,0,0
189848537,2,1,0,0
189850382,2,1,0,0
189850805,2,1,0,0
189852101,2,2,0,0
189852587,2,1,0,0
189853604,2,1,0,0
189855044,2,2,0,0
189859013,2,1,0,0
189860336,1,2,0,0
189862181,2,1,0,0
189862730,2,1,0,0
189863279,2,1,0,0
189863684,2,1,0,0
189864854,2,1,0,0
189870407,4,2,0,0
189870533,2,1,0,0
189876977,2,1,0,0
189882260,2,1,0,0
189883367,2,1,1,1
189887336,3,2,0,0
189891728,2,1,0,0
189893141,2,1,0,0
189893483,2,2,0,0
189894032,2,2,1,1
189894590,2,2,0,0
189895418,1,2,0,0
189896921,2,1,0,0
189898856,1,2,0,0
189899405,2,1,0,0
189902546,2,1,0,0
189911303,2,2,0,0
189911789,2,1,0,0
189914615,2,1,0,0
189917081,2,1,0,0
189917846,2,2,0,0
189918737,2,1,0,0
189936215,2,1,1,1
189937232,2,1,0,0
189938249,2,2,0,0
189938465,2,1,0,0
189939689,2,2,0,0
189940373,2,1,0,0
189940859,2,1,0,0
189941534,2,1,0,0
189944144,2,1,0,0
189945746,2,1,0,0
189949832,1,2,0,0
189951551,4,2,0,0
189953828,2,1,0,0
189955331,2,2,0,0
189957302,2,2,0,0
189957518,2,1,0,0
189961019,2,1,0,0
189973142,2,2,0,0
189979721,2,1,0,0
189982205,2,1,0,0
189982268,2,1,0,0
189983411,2,1,0,0
189985193,2,1,0,0
189985346,2,1,0,0
189988082,3,2,0,0
189993428,2,1,0,0
189994931,2,1,0,0
189996317,2,1,0,0
189996434,2,1,0,0
189996929,2,1,0,0
189997415,2,2,0,0
189997883,2,2,0,0
190002887,2,2,0,0
190003013,2,1,0,0
190003904,2,1,0,0
190005623,2,1,0,0
190006181,1,2,1,1
190014263,2,1,0,0
190014533,2,1,0,0
190016531,2,1,0,0
190017701,2,1,0,0
190018313,2,2,0,0
190019114,2,1,0,0
190019267,2,1,0,0
190031462,2,2,0,0
190033676,2,1,0,0
190041758,2,1,0,0
190041821,2,1,0,0
190042100,2,1,0,0
190046402,2,1,0,0
190048733,2,1,0,0
190050056,2,2,0,0
190051010,1,2,0,0
190058984,2,1,0,0
190059263,2,1,0,0
190060640,2,1,0,0
190069064,2,1,0,0
190071269,2,2,0,0
190074068,2,2,0,0
190077785,2,2,1,1
190078802,2,1,0,0
190083041,2,1,0,0
190085255,2,1,0,0
190087712,2,1,0,0
190095947,2,1,1,1
190098404,2,2,0,0
190099907,2,2,0,0
190099970,2,1,0,0
190100924,1,2,0,0
190101635,2,1,0,0
190101689,2,1,0,0
190105685,1,2,0,0
190106918,2,1,0,0
190106981,2,1,0,0
190109501,2,1,0,0
190113614,2,2,0,0
190115891,2,1,0,0
190118897,2,1,0,0
190121633,2,1,0,0
190122191,2,2,0,0
190129382,2,2,0,0
190129931,2,1,0,0
190130696,2,1,0,0
190131101,2,1,0,0
190134323,3,2,0,0
190135214,2,1,1,1
190142342,2,2,0,0
190143386,2,1,0,0
190147472,2,1,0,0
190147742,1,2,0,0
190150019,2,1,1,1
190150082,2,1,0,0
190151675,2,1,0,0
190152134,1,2,0,0
190153583,2,1,0,0
190156535,2,1,0,0
190159262,2,1,0,0
190160099,2,1,0,0
190160774,2,1,0,0
190161539,2,1,0,0
190162709,2,1,0,0
190166885,2,1,0,0
190169009,2,2,0,0
190171277,2,1,0,0
190174967,2,1,0,0
190175795,1,2,0,0
190177361,2,2,0,0
190179701,2,1,0,0
190182158,2,1,0,0
190183454,1,2,0,0
190184831,2,1,0,0
190185443,2,1,0,0
190186334,2,1,0,0
190189502,2,1,0,0
190189718,2,1,0,0
190190024,2,1,0,0
190191068,2,2,0,0
190193462,2,1,0,0
190194974,2,1,0,0
190195244,2,1,0,0
190195523,2,2,0,0
190195676,2,2,0,0
190196909,3,2,0,0
190198286,2,1,0,0
190198628,2,1,0,0
190198871,2,1,0,0
190200320,2,2,0,0
190202381,2,2,0,0
190207475,2,1,0,0
190211165,2,1,0,0
190213073,2,1,0,0
190215008,2,1,0,0
190216106,2,1,0,0
190217249,2,1,0,0
190223027,2,1,0,0
190225637,2,1,0,0
190225763,2,1,0,0
190233161,1,2,0,0
190233503,2,2,0,0
190238624,2,1,0,0
190239605,2,1,0,0
190240622,2,1,0,0
190242557,2,1,0,0
190242683,1,2,0,0
190244924,2,2,0,0
190245077,2,1,0,0
190245905,2,1,0,0
190246526,2,1,0,0
190247138,2,1,0,0
190249136,2,1,0,0
190249685,2,1,0,0
190249811,2,1,0,0
190251251,2,1,0,0
190263023,2,1,0,0
190264679,2,1,0,0
190264895,1,2,0,0
190267631,2,1,0,0
190267694,2,1,0,0
190269134,2,1,0,0
190270457,2,1,0,0
190271042,2,1,0,0
190271321,2,1,0,0
190271807,2,1,0,0
190279088,2,1,0,0
190281464,2,1,0,0
190281950,2,1,0,0
190282562,2,2,0,0
190289204,2,1,0,0
190290248,2,1,0,0
190290311,2,1,0,0
190290374,2,1,0,0
190290590,2,1,0,0
190290644,2,1,0,0
190294577,2,1,0,0
190294982,2,1,0,0
190295747,2,1,0,0
190298942,2,2,0,0
190306502,2,1,0,0
190310066,2,1,1,1
190314737,2,1,1,1
190314800,2,1,0,0
190320272,2,2,0,0
190332053,2,1,0,0
190336364,2,2,0,0
190338569,2,2,0,0
190341395,2,3,0,0
190346102,2,1,0,0
190347542,2,2,0,0
190348586,2,1,0,0
190349054,2,1,0,0
190350368,2,1,0,0
190352888,2,1,0,0
190353014,2,1,0,0
190355228,2,2,0,0
190359215,2,1,0,0
190363796,2,1,0,0
190365641,2,1,0,0
190365920,2,2,0,0
190366469,2,1,0,0
190368530,2,2,0,0
190368809,2,2,0,0
190369421,2,1,0,0
190374614,2,1,0,0
190377656,2,2,0,0
190377782,2,1,0,0
190379006,2,1,0,0
190379690,2,1,0,0
190380518,1,2,0,0
190382507,2,1,0,0
190382849,2,1,0,0
190383461,2,1,0,0
190384235,2,1,0,0
190387916,2,2,0,0
190390382,2,1,0,0
190392713,2,1,0,0
190393145,2,1,0,0
190395323,2,1,0,0
190398275,2,1,0,0
190399229,2,1,0,0
190399292,1,2,1,1
190400183,1,2,0,0
190402181,2,1,0,0
190403900,2,2,0,0
190404170,2,1,0,0
190404512,2,1,0,0
190404998,2,1,0,0
190405403,2,1,1,1
190405862,2,1,0,0
190406969,2,2,0,0
190413575,2,2,0,0
190414529,2,1,0,0
190415807,2,1,0,0
190417868,2,1,0,0
190419866,2,1,0,0
190421648,2,1,0,0
190424294,2,1,0,0
190424780,2,1,0,0
190427336,3,2,0,0
190433636,2,1,0,0
190439594,2,1,0,0
190445003,2,2,0,0
190447001,2,1,0,0
190447064,2,1,0,0
190448720,2,1,0,0
190451177,2,1,0,0
190452680,2,1,0,0
190453301,2,2,0,0
190456127,2,2,0,0
190458863,2,1,0,0
190464146,3,2,0,0
190465865,2,2,0,0
190466054,2,1,0,0
190470014,2,1,0,0
190471607,2,1,0,0
190471670,2,2,0,0
190471949,2,2,0,0
190482920,2,1,0,0
190484144,2,1,0,0
190484981,2,1,0,0
190487717,2,1,1,1
190489436,2,1,0,0
190494440,2,1,0,0
190494503,2,1,1,1
190497581,2,2,1,1
190497788,2,2,0,0
190499849,2,1,0,0
190500803,2,2,0,0
190501082,2,1,0,0
190513763,2,1,0,0
190515266,2,2,0,0
190515329,2,2,0,0
190515545,2,1,0,0
190515608,2,1,0,0
190517876,2,1,0,0
190520549,2,1,0,0
190532663,2,1,0,0
190533977,2,1,0,0
190538927,2,1,0,0
190542059,1,2,0,0
190547009,2,1,1,1
190547684,2,2,0,0
190555361,2,1,0,0
190563110,2,1,0,0
190567160,2,1,0,0
190567898,2,1,0,0
190568582,2,1,0,0
190573802,2,2,0,0
190575242,2,1,0,0
190582100,2,2,0,0
190582163,2,1,0,0
190583198,2,1,0,0
190585844,2,1,0,0
190595852,2,1,0,0
190596068,2,1,0,0
190596347,2,1,0,0
190597517,2,1,0,0
190602737,2,1,0,0
190611773,2,1,0,0
190612259,2,1,0,0
190613951,2,1,0,0
190614842,2,1,0,0
190621169,2,1,0,0
190622924,2,2,0,0
190623140,2,1,0,0
190624526,2,1,0,0
190632941,2,1,0,0
190633769,2,1,0,0
